material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-1220960,1586,1,1,0,1.4673,0.0004
mp-1250779,1030,0,0,1,2.6140,0.2493
mp-631257,1195,2,1,1,0.0000,0.8448
mp-1213116,985,1,1,0,1.0564,0.0871
mp-1225925,1552,2,1,0,0.0000,0.0139
mp-1236147,114,1,1,1,0.8435,0.2425
mp-1203106,1585,0,0,0,1.4002,0.0000
mp-556866,838,0,0,0,1.2212,0.0000
mp-1224081,1202,1,1,0,0.4908,0.0498
mp-1213734,760,1,1,0,0.5780,0.0000
mp-1180390,1754,1,1,1,0.2471,0.5823
mp-1210823,779,1,1,1,1.1589,0.3525
mp-1194941,1121,1,1,0,2.1050,0.0000
mp-1206833,3,2,1,1,0.0000,1.9631
mp-1078631,29,0,0,0,0.8544,0.0087
mp-979264,1562,1,1,0,1.0896,0.0000
mp-555121,267,1,1,0,3.5869,0.0517
mp-680421,689,2,1,0,0.0000,0.0000
mp-1183030,423,0,0,1,0.0853,0.9203
mp-1233008,1685,1,1,0,0.3052,0.0513
mp-554153,528,0,0,1,1.5929,0.2990
mp-1235510,1547,1,1,0,0.0922,0.0431
mp-1194579,910,0,0,0,2.8498,0.0000
mp-1224717,177,1,1,0,1.9623,0.0000
mp-558847,723,1,1,0,1.8744,0.0690
mp-1194026,442,1,1,0,0.2995,0.0541
mp-680388,1439,1,1,0,0.0001,0.0091
mp-696195,874,0,0,0,2.1589,0.0124
mp-1198428,1342,0,0,1,2.8930,0.4592
mp-27490,1465,2,1,0,0.0000,0.0000
mp-28772,610,0,0,0,1.6343,0.0124
mp-2232163,97,1,1,1,3.7741,0.1237
mp-1229221,264,1,1,1,1.5494,0.1476
mp-1223405,53,0,0,0,5.1172,0.0000
mp-647878,570,1,1,1,1.7915,0.2878
mp-532767,366,2,1,0,0.0000,0.0873
mp-998415,1239,2,1,0,0.0000,0.0363
mp-27688,1749,1,1,0,1.7449,0.0000
mp-1048591,982,1,1,1,0.4265,0.1932
mp-1201634,105,1,1,0,5.3421,0.0895
mp-1209328,794,0,0,0,2.0481,0.0000
mp-720110,1146,1,1,0,1.3125,0.0000
mp-2217785,578,1,1,1,0.1388,0.3060
mp-572778,1489,1,1,0,0.1785,0.0613
mp-23435,1712,1,1,0,0.1682,0.0388
mp-23410,1270,0,0,0,0.0718,0.0000
mp-669471,447,1,1,1,1.9589,0.1649
mp-669328,1660,1,1,1,1.2721,0.1605
mp-1199243,311,1,1,0,1.9586,0.0000
mp-2240378,363,1,1,1,0.3029,0.2359
mp-1048225,994,1,1,1,0.7315,0.2915
mp-23020,1288,1,1,0,1.5764,0.0128
mp-1206174,1197,1,1,1,0.1027,1.8544
mp-31036,1600,1,1,0,0.7461,0.0000
mp-1103970,38,0,0,0,2.0446,0.0007
mp-1197266,1084,1,1,0,3.7944,0.0000
mp-1105151,1051,1,1,0,2.6502,0.0011
mp-1198103,694,0,0,0,1.8225,0.0000
mp-557136,1052,2,1,0,0.0000,0.0058
mp-669345,1404,0,0,0,2.7878,0.0003
mp-942701,71,2,1,0,0.0000,0.0073
mp-554279,373,1,1,0,2.7629,0.0000
mp-651961,1742,1,1,1,0.9756,0.2661
mp-1147576,398,2,1,1,0.0000,0.3243
mp-1234061,1537,2,1,0,0.0000,0.0910
mp-23144,1059,1,1,0,1.5063,0.0016
mp-1219630,1244,0,0,0,1.6949,0.0000
mp-554079,527,1,1,0,1.3789,0.0924
mp-556111,886,1,1,1,1.5788,0.1034
mp-1209082,1077,1,1,0,4.3130,0.0000
mp-557635,919,0,0,0,1.5474,0.0553
mp-559303,601,0,0,0,0.5156,0.0755
mp-29051,465,0,0,0,1.2552,0.0000
mp-540628,1463,0,0,0,1.3271,0.0000
mp-1102514,915,1,1,0,3.6881,0.0021
mp-1080029,937,2,1,0,0.0000,0.0000
mp-1205627,1304,1,1,0,0.9593,0.0000
mp-649177,1385,1,1,0,2.1693,0.0265
mp-1048385,1038,0,0,0,1.8113,0.0472
mp-973217,799,1,1,0,1.5064,0.0200
mp-22971,652,1,1,0,1.7767,0.0000
mp-27379,1330,1,1,1,2.1908,0.1119
mp-672345,482,2,1,1,0.0000,0.3548
mp-738646,1426,2,1,1,0.0000,0.4997
mp-1203042,1597,1,1,0,0.8856,0.0000
mp-1224058,176,0,0,0,3.6385,0.0102
mp-22995,768,1,1,0,0.5478,0.0668
mp-1209641,948,0,0,0,1.3800,0.0604
mp-1197248,763,2,1,1,0.0000,0.7045
mp-1204738,263,1,1,0,3.2335,0.0967
mp-616228,1506,2,1,0,0.0000,0.0219
mp-554061,659,0,0,0,0.6737,0.0138
mp-1196231,1726,1,1,1,0.1183,0.4430
mp-1196084,748,0,0,1,1.7688,0.6149
mp-1224103,1610,2,1,0,0.0000,0.0683
mp-554135,1472,1,1,1,1.2110,0.1104
mp-1214971,416,1,1,0,0.6229,0.0110
mp-556154,220,1,1,1,2.5393,0.3600
mp-616455,1424,1,1,0,2.5316,0.0342
mp-1213844,306,0,0,0,0.1365,0.0000
mp-557645,424,1,1,0,5.1579,0.0151
mp-553977,354,1,1,0,0.1226,0.0000
mp-1218416,152,2,1,0,0.0000,0.0088
mp-1194789,1261,1,1,0,1.4534,0.0948
mp-541335,274,1,1,1,2.2799,0.1120
mp-1202647,683,1,1,0,1.8641,0.0000
mp-540615,1151,1,1,0,1.0202,0.0000
mp-1215096,849,1,1,1,0.3660,1.1158
mp-1181082,339,1,1,1,0.6272,0.6619
mp-1224205,503,1,1,1,2.3966,0.1459
mp-561124,959,1,1,0,3.7121,0.0074
mp-555955,899,1,1,0,3.8060,0.0000
mp-2232217,98,1,1,0,3.6246,0.0919
mp-555160,1074,1,1,0,4.4011,0.0000
mp-1191663,1580,1,1,1,0.1776,0.1017
mp-545344,1470,1,1,1,0.2552,0.1051
mp-648788,1393,2,1,1,0.0000,0.2022
mp-680446,1242,0,0,0,1.3783,0.0000
mp-1013939,22,2,1,1,0.0000,0.1905
mp-648469,615,1,1,0,1.8468,0.0720
mp-41092,238,1,1,0,4.0322,0.0305
mp-1216106,172,0,0,0,3.5401,0.0092
mp-1205478,962,0,0,0,1.4680,0.0000
mp-1189154,62,1,1,0,4.2143,0.0049
mp-1194412,1224,0,0,0,2.8329,0.0000
mp-557085,445,0,0,1,0.8885,0.2537
mp-1179755,857,0,0,1,0.3027,0.1588
mp-985592,333,0,0,0,2.2955,0.0829
mp-541134,1681,1,1,1,0.8075,0.3279
mp-558716,531,1,1,1,1.0193,0.1061
mp-1201018,153,2,1,0,0.0000,0.0000
mp-556570,1309,1,1,0,1.2752,0.0185
mp-643460,712,1,1,0,1.9290,0.0057
mp-559978,289,1,1,1,1.1666,0.2436
mp-676430,860,2,1,1,0.0000,0.1168
mp-540998,1676,1,1,0,1.0553,0.0000
mp-1194678,1442,1,1,0,2.8168,0.0000
mp-1213819,990,2,1,1,0.0000,0.7232
mp-2229216,735,1,1,1,0.7182,0.3708
mp-1193453,1679,1,1,0,1.3070,0.0493
mp-1190557,545,0,0,0,2.3713,0.0000
mp-1192837,1094,1,1,0,1.3956,0.0004
mp-562912,1495,1,1,0,2.2763,0.0000
mp-21354,34,1,1,0,0.0733,0.0077
mp-1233548,1533,2,1,0,0.0000,0.0973
mp-2646986,831,1,1,1,0.1128,0.1712
mp-556587,580,0,0,0,1.8191,0.0000
mp-1106129,1633,0,0,0,1.8311,0.0456
mp-29469,1046,1,1,0,1.1490,0.0993
mp-662919,933,0,0,1,1.4471,0.1970
mp-680308,1133,0,0,0,0.1172,0.0990
mp-555527,667,0,0,0,2.6145,0.0000
mp-1206395,385,1,1,1,2.1340,0.6175
mp-1235131,1688,1,1,0,0.3071,0.0335
mp-1234500,1109,1,1,0,0.4971,0.0419
mp-2228522,1375,1,1,1,1.6392,0.1854
mp-1203849,1186,1,1,0,1.6847,0.0000
mp-1045211,981,1,1,1,1.3434,0.2872
mp-1235735,1548,2,1,0,0.0000,0.0429
mp-22996,1287,1,1,0,1.3811,0.0000
mp-560222,23,1,1,0,5.3459,0.0000
mp-706456,277,1,1,1,0.0800,0.3835
mp-1215087,845,0,0,1,0.2800,1.1209
mp-540629,1445,1,1,0,1.4498,0.0027
mp-23575,946,1,1,0,1.9559,0.0000
mp-561470,480,1,1,1,1.7334,0.3248
mp-1200466,222,1,1,1,0.0423,0.2567
mp-1223822,43,1,1,0,4.9511,0.0102
mp-562327,1528,1,1,0,1.8011,0.0000
mp-555595,369,2,1,0,0.0000,0.0125
mp-570324,1671,1,1,0,2.1010,0.0000
mp-1233562,1655,1,1,1,1.9302,0.1446
mp-1018752,1398,0,0,0,0.6571,0.0026
mp-1192196,964,0,0,0,1.1988,0.0250
mp-2218742,598,1,1,1,0.4474,0.1872
mp-1190442,895,1,1,0,1.4261,0.0000
mp-561134,855,1,1,0,0.6252,0.0889
mp-557809,607,0,0,0,1.7743,0.0000
mp-29713,1409,1,1,0,2.1717,0.0108
mp-581171,1624,1,1,0,2.2652,0.0085
mp-28211,616,1,1,0,1.8369,0.0000
mp-29499,1582,1,1,0,0.9398,0.0000
mp-28608,1716,1,1,0,1.2591,0.0000
mp-567956,1140,0,0,0,1.6410,0.0870
mp-1200510,1590,1,1,0,1.4978,0.0000
mp-632480,764,1,1,0,0.1676,0.0737
mp-1233439,1532,2,1,0,0.0000,0.0674
mp-554903,1005,1,1,0,4.3868,0.0000
mp-571179,1411,1,1,0,3.1559,0.0012
mp-1204862,159,0,0,1,2.4483,0.1546
mp-1197121,230,1,1,0,3.4888,0.0435
mp-554007,1617,1,1,0,1.8634,0.0118
mp-553914,1173,2,1,0,0.0000,0.0258
mp-1199575,1638,1,1,0,0.4324,0.0000
mp-556726,618,1,1,0,0.7012,0.0384
mp-556693,1169,1,1,0,1.0677,0.0490
mp-554511,590,1,1,0,1.5236,0.0157
mp-555844,342,2,1,0,0.0000,0.0066
mp-540644,868,1,1,0,1.2495,0.0006
mp-556705,197,1,1,0,3.7948,0.0000
mp-1105645,654,1,1,0,0.2964,0.0983
mp-1226181,1320,2,1,0,0.0000,0.0355
mp-1229151,655,1,1,0,0.5666,0.0653
mp-28176,1443,0,0,0,1.5721,0.0099
mp-1048587,1017,1,1,1,0.3958,0.5273
mp-675987,822,2,1,1,0.0000,0.1832
mp-558446,813,1,1,0,1.1391,0.0011
mp-23090,804,1,1,0,2.5070,0.0000
mp-1208929,28,2,1,1,0.0000,1.2942
mp-679630,157,1,1,1,3.8160,0.5561
mp-1193300,332,1,1,0,2.3960,0.0000
mp-561705,1640,1,1,0,2.6795,0.0953
mp-555267,678,1,1,0,0.5100,0.0309
mp-556999,901,1,1,0,4.3039,0.0023
mp-28921,1192,0,0,0,0.3854,0.0000
mp-570431,1715,1,1,1,1.0025,0.1757
mp-864766,67,0,0,0,5.6118,0.0000
mp-676611,439,1,1,1,0.9447,0.1700
mp-1224128,370,1,1,1,0.8936,0.5463
mp-1179999,87,1,1,0,1.2446,0.0365
mp-1200783,573,1,1,1,1.7539,0.5651
mp-554238,419,0,0,0,0.6432,0.0370
mp-1220263,234,0,0,0,2.6690,0.0266
mp-549237,101,1,1,0,1.4677,0.0415
mp-1234900,231,1,1,0,3.0932,0.0846
mp-624000,1581,1,1,1,0.2049,0.1334
mp-1013726,180,0,0,0,2.1914,0.0266
mp-1213564,1000,0,0,1,0.0200,0.6206
mp-1048551,1040,1,1,0,1.3035,0.0505
mp-28865,621,1,1,0,0.0327,0.0202
mp-2228593,1377,1,1,1,1.5250,0.1971
mp-1207276,925,2,1,1,0.0000,1.6723
mp-1223274,59,2,1,0,0.0000,0.0471
mp-1048546,989,1,1,1,1.6650,0.2081
mp-1147535,397,2,1,1,0.0000,0.3640
mp-1212237,312,1,1,0,1.6390,0.0032
mp-1212726,1492,1,1,0,1.3323,0.0000
mp-607953,1260,1,1,0,0.0864,0.0000
mp-703866,1568,0,0,0,0.7266,0.0071
mp-1198672,494,1,1,0,1.4276,0.0000
mp-1202157,1247,0,0,0,1.9890,0.0130
mp-1195199,923,0,0,0,2.8394,0.0000
mp-23514,798,1,1,0,1.8669,0.0028
mp-1235086,90,1,1,1,0.2739,0.1839
mp-560637,499,1,1,1,2.3285,0.1738
mp-1196906,379,1,1,1,0.6526,1.0998
mp-1205421,555,0,0,0,3.3005,0.0000
mp-772534,303,1,1,0,2.5588,0.0196
mp-1235050,1110,2,1,0,0.0000,0.0473
mp-1224553,421,1,1,0,0.0467,0.0095
mp-554096,709,0,0,0,2.3372,0.0520
mp-23418,386,1,1,0,1.9398,0.0000
mp-1046709,164,1,1,1,1.2455,0.1985
mp-557001,42,1,1,1,2.4788,0.1630
mp-2230365,623,1,1,1,0.6648,0.1278
mp-1048604,1016,1,1,1,1.1446,0.3353
mp-554063,1004,1,1,0,4.4293,0.0000
mp-28693,1717,1,1,1,2.1166,0.1545
mp-6820,206,2,1,0,0.0000,0.0172
mp-2646919,835,0,0,1,0.1339,0.1101
mp-1944812,1237,2,1,0,0.0000,0.0385
mp-1181321,510,2,1,1,0.0000,0.9707
mp-560005,408,1,1,0,1.8577,0.0000
mp-541817,1314,1,1,0,0.6270,0.0000
mp-704879,1625,2,1,0,0.0000,0.0000
mp-581488,292,1,1,0,1.4924,0.0432
mp-559820,322,1,1,0,4.0939,0.0000
mp-555650,1006,1,1,0,4.2031,0.0000
mp-1236401,1695,1,1,0,0.3088,0.0479
mp-557969,133,1,1,0,6.6249,0.0100
mp-557322,1634,1,1,1,0.8600,0.1678
mp-1219558,852,1,1,0,1.4019,0.0483
mp-1214108,1080,2,1,1,0.0000,0.5704
mp-1212325,1500,1,1,1,0.3503,0.9482
mp-555022,898,1,1,0,4.2951,0.0389
mp-1191673,138,1,1,0,5.7662,0.0000
mp-1195590,118,0,0,0,1.4180,0.0000
mp-23041,796,1,1,0,1.6276,0.0000
mp-1223297,696,1,1,0,0.3095,0.0354
mp-1095263,882,1,1,0,2.8304,0.0000
mp-1236135,1550,2,1,0,0.0000,0.0288
mp-2227262,1376,1,1,1,1.3893,0.1786
mp-560054,647,1,1,1,2.7179,0.4012
mp-28745,1706,1,1,0,0.7160,0.0000
mp-1223776,987,1,1,0,0.7235,0.0101
mp-1226363,334,2,1,0,0.0000,0.0000
mp-560077,247,1,1,0,2.2156,0.0422
mp-680728,317,2,1,0,0.0000,0.0921
mp-559195,1025,1,1,0,2.6978,0.0000
mp-1205247,149,0,0,1,2.8691,0.1439
mp-1224181,1302,0,0,0,0.1767,0.0289
mp-1224731,236,1,1,1,1.5214,0.1000
mp-649107,1394,1,1,0,0.5590,0.0274
mp-669564,724,1,1,0,1.6143,0.0057
mp-1194813,1253,0,0,0,1.3799,0.0000
mp-1195159,907,0,0,0,2.8113,0.0000
mp-27473,1328,0,0,0,3.9651,0.0000
mp-569970,1255,1,1,0,1.9368,0.0000
mp-558136,1382,1,1,0,3.0745,0.0160
mp-1197804,690,1,1,0,1.7400,0.0000
mp-1204740,1362,1,1,1,1.4780,0.1399
mp-1217453,1627,1,1,0,1.9230,0.0000
mp-1236964,1501,0,0,1,0.0970,1.0775
mp-1340471,1019,1,1,1,0.1385,0.5326
mp-1229086,49,1,1,0,2.4337,0.0000
mp-11014,1357,1,1,0,4.8881,0.0052
mp-29428,1458,0,0,0,1.1619,0.0049
mp-559337,609,1,1,0,1.2212,0.0174
mp-1080438,1338,0,0,0,1.2847,0.0000
mp-554353,529,1,1,1,1.4847,0.2978
mp-657300,524,1,1,0,1.5402,0.0045
mp-559379,1433,1,1,0,3.1556,0.0000
mp-1220058,50,1,1,1,0.0153,1.3512
mp-2218459,596,1,1,1,0.3822,0.1743
mp-567743,1478,1,1,0,1.0432,0.0000
mp-1190453,420,1,1,0,2.1611,0.0000
mp-1207516,1138,0,0,0,1.0312,0.0013
mp-2912506,773,0,0,1,1.3709,0.1484
mp-1048242,1034,2,1,1,0.0000,0.3720
mp-1225522,26,1,1,0,0.4717,0.0526
mp-1204472,997,1,1,0,4.2071,0.0000
mp-653823,1516,1,1,0,0.0638,0.0454
mp-676501,698,1,1,0,3.4126,0.0108
mp-1194982,117,0,0,0,2.5691,0.0000
mp-559716,543,1,1,1,0.4905,0.1911
mp-1236160,1116,2,1,0,0.0000,0.0561
mp-555629,1356,1,1,0,3.7741,0.0000
mp-558135,562,1,1,0,1.5970,0.0000
mp-557980,665,1,1,1,0.9281,0.3570
mp-1227756,462,1,1,0,2.4410,0.0117
mp-561355,561,1,1,0,2.6504,0.0220
mp-1209339,440,2,1,0,0.0000,0.0299
mp-30157,523,1,1,0,3.4108,0.0201
mp-2241078,496,1,1,1,0.8791,0.2526
mp-558199,338,0,0,0,1.6696,0.0042
mp-2422943,475,1,1,0,2.0094,0.0009
mp-1095437,887,1,1,0,3.8707,0.0000
mp-674324,757,1,1,1,2.0136,0.1110
mp-27578,181,1,1,0,1.2407,0.0000
mp-1224301,725,2,1,1,0.0000,0.1156
mp-621112,614,1,1,0,1.7925,0.0000
mp-554625,600,1,1,0,1.8257,0.0573
mp-573274,752,1,1,0,0.0380,0.0000
mp-22965,1711,1,1,0,1.2325,0.0000
mp-669425,1303,2,1,0,0.0000,0.0000
mp-13287,1339,0,0,0,0.9884,0.0000
mp-2012385,1274,1,1,0,0.6127,0.0000
mp-570817,1310,1,1,0,1.4117,0.0000
mp-1196465,103,0,0,1,0.1913,0.2101
mp-1097035,377,1,1,0,2.3076,0.0305
mp-630927,1252,1,1,0,1.9784,0.0528
mp-1198077,1496,0,0,0,1.1293,0.0444
mp-562833,1228,0,0,0,2.5280,0.0000
mp-1199815,145,1,1,1,1.1105,0.9569
mp-1208533,1269,0,0,0,0.1797,0.0000
mp-29096,700,1,1,0,1.4870,0.0000
mp-1207668,879,1,1,0,1.8704,0.0000
mp-557736,1363,1,1,1,2.2532,0.3171
mp-1227009,412,2,1,0,0.0000,0.0370
mp-1196950,1429,0,0,0,3.2599,0.0078
mp-557628,192,1,1,0,1.1714,0.0000
mp-1234428,1107,1,1,0,0.7101,0.0821
mp-1229155,457,1,1,0,1.5994,0.0000
mp-686599,1167,0,0,1,0.2500,0.8245
mp-998413,1232,1,1,0,1.2544,0.0395
mp-16801,54,1,1,0,0.2226,0.0000
mp-671913,1091,1,1,1,1.0987,0.1665
mp-17676,88,0,0,0,2.0801,0.0000
mp-510347,639,1,1,0,1.1149,0.0000
mp-1205269,869,1,1,1,1.1777,0.6368
mp-557946,1060,1,1,0,0.0065,0.0176
mp-614997,488,1,1,0,2.1230,0.0471
mp-1100439,1193,1,1,1,1.5458,0.8503
mp-29144,1366,1,1,0,4.5077,0.0000
mp-1197752,1147,2,1,1,0.0000,0.3447
mp-989518,568,2,1,0,0.0000,0.0679
mp-1192364,1370,1,1,0,2.4788,0.0000
mp-1236376,1694,1,1,0,0.2446,0.0478
mp-673825,765,1,1,0,0.2570,0.0848
mp-554732,112,1,1,0,4.6867,0.0000
mp-1209965,781,2,1,0,0.0000,0.0112
mp-561160,544,1,1,0,1.1910,0.0002
mp-653758,624,1,1,0,0.0005,0.0668
mp-29127,1650,1,1,0,1.0593,0.0281
mp-559350,564,0,0,1,1.5597,0.1689
mp-1224076,328,0,0,0,1.0880,0.0000
mp-1196166,675,1,1,0,1.9335,0.0005
mp-556362,1007,1,1,0,3.6197,0.0071
mp-570544,1181,1,1,0,2.8159,0.0000
mp-1201802,364,1,1,0,1.8421,0.0058
mp-557272,486,1,1,1,1.0462,0.1192
mp-2232096,110,0,0,0,3.8031,0.0539
mp-23569,965,0,0,0,1.5770,0.0000
mp-1194644,64,1,1,0,3.9250,0.0000
mp-1203978,1166,1,1,1,1.5329,0.1222
mp-1182355,469,1,1,1,1.1898,0.1309
mp-559033,407,1,1,1,0.8105,0.2754
mp-1224202,1493,0,0,0,0.6182,0.0708
mp-540984,1389,1,1,0,2.7227,0.0141
mp-29496,1249,1,1,0,1.3249,0.0767
mp-1234074,1656,1,1,1,0.4121,0.1445
mp-560328,453,1,1,0,1.2888,0.0000
mp-2228512,1639,2,1,0,0.0000,0.0937
mp-561582,729,1,1,0,1.2761,0.0000
mp-1356028,1555,1,1,1,0.0859,3.4928
mp-560840,487,1,1,1,2.0362,0.2278
mp-1218587,1502,1,1,0,3.3574,0.0000
mp-561487,268,1,1,1,1.2366,0.1278
mp-560414,1379,1,1,0,2.9955,0.0052
mp-1198778,1680,0,0,0,1.4039,0.0488
mp-1191374,483,1,1,1,0.8916,0.1669
mp-29715,1682,2,1,0,0.0000,0.0114
mp-1198565,1117,1,1,0,0.6854,0.0000
mp-29190,1603,0,0,1,0.8579,0.1072
mp-1194971,1057,1,1,0,3.1026,0.0000
mp-558984,1352,1,1,0,3.7146,0.0000
mp-1206628,2,2,1,1,0.0000,1.7205
mp-1102246,979,0,0,0,1.3360,0.0000
mp-581370,1042,1,1,0,0.2385,0.0012
mp-559895,1619,1,1,0,0.5857,0.0034
mp-1196151,537,1,1,0,1.4549,0.0000
mp-556728,530,1,1,0,2.3564,0.0000
mp-29236,1599,0,0,0,1.7356,0.0000
mp-652068,119,0,0,0,5.6585,0.0908
mp-30531,1290,2,1,0,0.0000,0.0000
mp-1194695,1383,1,1,1,2.3970,0.1779
mp-19488,130,1,1,0,1.7470,0.0000
mp-28103,611,1,1,0,0.4958,0.0137
mp-1225822,1125,1,1,0,0.0677,0.0000
mp-1198427,432,1,1,1,0.5038,1.2056
mp-1192807,1485,2,1,0,0.0000,0.0340
mp-1204459,1526,1,1,0,0.8490,0.0180
mp-556278,294,1,1,0,2.0161,0.0369
mp-1006611,259,2,1,1,0.0000,0.9499
mp-1218343,1168,0,0,0,3.8330,0.0000
mp-1223492,371,1,1,0,4.2515,0.0000
mp-651409,1452,0,0,1,1.8850,0.1297
mp-628637,1215,2,1,0,0.0000,0.0000
mp-556778,1331,1,1,0,4.8518,0.0007
mp-1202357,1223,1,1,0,1.4231,0.0000
mp-542180,1730,1,1,0,1.0334,0.0000
mp-542474,314,1,1,0,1.4043,0.0139
mp-1221809,1675,1,1,1,0.6776,0.4476
mp-557992,1423,1,1,0,3.0755,0.0000
mp-1236013,1115,1,1,0,0.1322,0.0445
mp-1214970,717,1,1,0,0.5586,0.0143
mp-570873,1752,1,1,0,0.7654,0.0896
mp-1247930,821,2,1,1,0.0000,0.1669
mp-2217903,495,1,1,1,0.9003,0.2306
mp-1205458,1514,1,1,0,0.0735,0.0502
mp-1198248,1297,0,0,0,1.1487,0.0123
mp-1194018,404,1,1,1,0.1610,0.6330
mp-541158,870,1,1,0,0.5787,0.0000
mp-1196236,922,1,1,1,0.1897,0.2853
mp-557331,446,1,1,1,0.9611,0.2530
mp-683984,1089,1,1,0,1.1219,0.0000
mp-1018941,1400,0,0,0,0.4210,0.0000
mp-683890,713,1,1,0,1.8417,0.0000
mp-1208330,776,1,1,1,1.1186,0.2979
mp-31037,1708,1,1,0,0.8278,0.0000
mp-619928,1128,1,1,0,1.3208,0.0000
mp-560773,382,0,0,0,5.1595,0.0117
mp-1225964,674,1,1,0,0.8068,0.0081
mp-652046,634,1,1,0,1.6485,0.0000
mp-559847,414,1,1,0,1.2689,0.0000
mp-541094,251,1,1,0,2.4645,0.0000
mp-684006,1725,0,0,0,0.6233,0.0064
mp-556341,747,1,1,0,1.4006,0.0000
mp-23096,1001,1,1,0,4.3364,0.0000
mp-554532,1345,1,1,0,4.4880,0.0000
mp-1048247,1033,1,1,1,0.5799,0.4419
mp-1189737,461,1,1,1,0.0294,0.6772
mp-1173622,1577,0,0,0,2.6886,0.0000
mp-556831,547,1,1,1,2.2488,0.1734
mp-1197560,1584,1,1,0,1.4761,0.0017
mp-29427,1667,1,1,0,1.1942,0.0055
mp-1205341,66,1,1,0,2.1368,0.0000
mp-1235303,1441,1,1,1,0.3837,0.2213
mp-28741,1198,1,1,0,1.0299,0.0000
mp-1193463,1635,1,1,0,2.6949,0.0000
mp-645953,1567,1,1,0,0.0215,0.0136
mp-1194539,605,0,0,0,1.9032,0.0000
mp-645405,1185,0,0,0,3.0734,0.0000
mp-28464,1758,1,1,0,0.8463,0.0000
mp-561020,532,1,1,0,1.6067,0.0043
mp-1212521,632,1,1,0,1.6455,0.0846
mp-17057,952,0,0,0,1.4479,0.0113
mp-1236046,1549,1,1,0,0.1048,0.0545
mp-23318,307,1,1,0,1.9636,0.0000
mp-561174,1557,2,1,0,0.0000,0.0016
mp-1204852,426,1,1,1,0.3979,0.4519
mp-672253,336,1,1,0,0.5616,0.0238
mp-541032,1720,1,1,0,0.3352,0.0288
mp-1198863,388,0,0,0,1.8038,0.0055
mp-29903,1334,1,1,0,4.4542,0.0000
mp-23036,1250,1,1,0,1.6978,0.0000
mp-695196,245,1,1,1,0.3272,0.5509
mp-23498,1234,1,1,0,0.7364,0.0000
mp-1218308,1189,1,1,0,0.5301,0.0000
mp-554879,680,1,1,0,0.4492,0.0288
mp-1045114,1022,1,1,1,1.3073,0.3908
mp-1233394,1686,1,1,0,0.9381,0.0929
mp-555002,143,1,1,0,6.1760,0.0142
mp-2762805,770,1,1,0,0.5914,0.0000
mp-1193551,1078,1,1,0,0.2982,0.0065
mp-27312,876,1,1,0,4.8456,0.0016
mp-1209318,1395,1,1,0,2.2268,0.0720
mp-554459,685,1,1,0,1.3802,0.0000
mp-1203697,356,0,0,0,1.8362,0.0018
mp-28070,1748,1,1,0,1.6225,0.0000
mp-557605,832,1,1,0,1.6317,0.0201
mp-1196966,574,1,1,1,1.5094,0.5758
mp-1204573,1318,1,1,0,1.3756,0.0170
mp-1236687,96,1,1,1,1.0017,0.1966
mp-697593,1575,1,1,0,0.6448,0.0303
mp-1235031,1544,1,1,0,0.0105,0.0335
mp-1106130,921,2,1,1,0.0000,0.3224
mp-22945,1397,0,0,0,0.7797,0.0000
mp-30099,297,1,1,0,1.1221,0.0204
mp-558849,348,1,1,0,1.9160,0.0120
mp-547029,45,1,1,1,2.2518,0.3319
mp-1180384,758,1,1,1,0.1464,0.2742
mp-2229658,738,1,1,1,0.6042,0.3680
mp-1219041,1321,1,1,0,0.9176,0.0695
mp-1228621,82,0,0,1,2.3670,0.2526
mp-1223434,737,1,1,0,0.4332,0.0107
mp-554217,1182,0,0,0,1.1895,0.0782
mp-962058,976,0,0,1,1.8941,0.8288
mp-649080,620,1,1,0,1.9423,0.0161
mp-9205,889,1,1,0,3.3338,0.0000
mp-29748,1704,2,1,0,0.0000,0.0000
mp-1173624,1578,0,0,0,2.6333,0.0000
mp-559681,1637,2,1,0,0.0000,0.0105
mp-582657,1744,1,1,0,0.3963,0.0000
mp-675879,786,0,0,0,0.3216,0.0755
mp-1227873,108,0,0,0,4.4312,0.0203
mp-555282,585,1,1,1,2.5190,0.1301
mp-555688,444,1,1,1,0.8792,0.2335
mp-559994,687,1,1,0,1.4091,0.0000
mp-1223536,1067,1,1,0,2.2139,0.0176
mp-561350,501,1,1,0,2.8305,0.0000
mp-631398,1413,2,1,1,0.0000,1.0971
mp-550564,1422,2,1,1,0.0000,0.1194
mp-1234333,1105,1,1,0,1.0606,0.0868
mp-1201424,1616,1,1,0,1.0909,0.0000
mp-680183,1386,1,1,0,2.1603,0.0081
mp-27830,1132,1,1,0,2.7509,0.0000
mp-1105564,816,2,1,0,0.0000,0.0000
mp-1224032,1721,1,1,0,1.0658,0.0569
mp-1200931,1483,1,1,0,0.8872,0.0176
mp-567060,1241,1,1,1,1.8781,0.1067
mp-567713,1755,0,0,0,0.4801,0.0009
mp-561299,368,1,1,0,1.8290,0.0106
mp-540997,1396,1,1,0,1.2641,0.0000
mp-557016,540,1,1,0,2.2644,0.0069
mp-505281,216,1,1,0,2.6292,0.0000
mp-1195337,1262,0,0,0,1.6510,0.0805
mp-556378,988,1,1,0,3.5272,0.0000
mp-1214778,1369,2,1,1,0.0000,1.1986
mp-23051,1276,2,1,0,0.0000,0.0083
