material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-1203849,1186,1,1,0,1.6847,0.0000
mp-31305,1563,1,1,0,1.0069,0.0058
mp-723419,255,1,1,0,1.9679,0.0000
mp-554079,527,1,1,0,1.3789,0.0924
mp-1205247,149,0,0,1,2.8691,0.1439
mp-1198103,694,0,0,0,1.8225,0.0000
mp-28330,1408,1,1,0,1.5508,0.0000
mp-1235291,1113,2,1,0,0.0000,0.0462
mp-1356028,1555,1,1,1,0.0859,3.4928
mp-720110,1146,1,1,0,1.3125,0.0000
mp-567478,1212,1,1,0,0.6252,0.0077
mp-541756,1449,2,1,0,0.0000,0.0126
mp-2217831,730,1,1,1,1.1908,0.1606
mp-1190566,51,1,1,0,4.4542,0.0000
mp-23036,1250,1,1,0,1.6978,0.0000
mp-28985,1170,1,1,0,2.0148,0.0000
mp-1215016,1608,0,0,0,0.2079,0.0008
mp-1204573,1318,1,1,0,1.3756,0.0170
mp-29857,1188,1,1,0,1.0710,0.0276
mp-23112,199,2,1,1,0.0000,0.1037
mp-541204,258,1,1,1,2.2041,0.1068
mp-542426,812,0,0,0,0.4529,0.0210
mp-560845,395,1,1,0,1.4078,0.0286
mp-1234080,1101,1,1,1,0.7350,0.1206
mp-1180423,1427,2,1,1,0.0000,0.3907
mp-1198863,388,0,0,0,1.8038,0.0055
mp-561326,917,1,1,0,3.9164,0.0016
mp-561126,809,0,0,0,2.5480,0.0000
mp-555343,1227,1,1,0,2.8709,0.0000
mp-1199926,128,2,1,0,0.0000,0.0000
mp-680334,714,1,1,0,2.1637,0.0000
mp-1200918,833,0,0,1,0.0796,1.3834
mp-669434,1723,2,1,1,0.0000,0.1318
mp-1045571,1032,0,0,1,1.5065,0.1872
mp-653758,624,1,1,0,0.0005,0.0668
mp-28064,438,1,1,0,2.8648,0.0000
mp-27829,1131,1,1,0,2.6051,0.0000
mp-569939,983,1,1,0,0.5500,0.0041
mp-571404,1305,1,1,0,1.2692,0.0053
mp-510727,1344,1,1,0,3.1780,0.0000
mp-1222482,801,0,0,0,1.5398,0.0000
mp-28211,616,1,1,0,1.8369,0.0000
mp-1193551,1078,1,1,0,0.2982,0.0065
mp-1018667,1399,2,1,0,0.0000,0.0309
mp-559350,564,0,0,1,1.5597,0.1689
mp-29748,1704,2,1,0,0.0000,0.0000
mp-686599,1167,0,0,1,0.2500,0.8245
mp-1209710,608,0,0,0,2.1879,0.0150
mp-505357,1289,0,0,0,1.6754,0.0000
mp-1193891,1360,2,1,1,0.0000,0.1775
mp-554599,84,1,1,0,4.3518,0.0047
mp-18626,204,2,1,0,0.0000,0.0000
mp-1191374,483,1,1,1,0.8916,0.1669
mp-1224128,370,1,1,1,0.8936,0.5463
mp-560468,670,0,0,0,2.6881,0.0000
mp-541868,1490,1,1,0,0.0528,0.0014
mp-505564,1156,1,1,0,1.0179,0.0000
mp-27851,1047,1,1,0,1.7701,0.0000
mp-1208562,951,0,0,0,1.1084,0.0684
mp-1342613,241,2,1,1,0.0000,5.3169
mp-1234172,1538,2,1,0,0.0000,0.0866
mp-28866,1456,2,1,0,0.0000,0.0038
mp-1014204,390,0,0,0,0.8334,0.0387
mp-558122,321,1,1,0,1.9163,0.0000
mp-554532,1345,1,1,0,4.4880,0.0000
mp-1214856,443,1,1,0,2.4413,0.0853
mp-560222,23,1,1,0,5.3459,0.0000
mp-645663,1265,1,1,0,1.4869,0.0000
mp-555408,196,0,0,1,2.0126,0.1996
mp-1210554,782,1,1,0,0.9080,0.0229
mp-1234900,231,1,1,0,3.0932,0.0846
mp-555955,899,1,1,0,3.8060,0.0000
mp-559575,905,1,1,0,1.4197,0.0000
mp-1235262,1554,1,1,0,0.1826,0.0646
mp-2217781,219,1,1,1,2.1246,0.3052
mp-1120728,978,0,0,0,2.5100,0.0000
mp-1236135,1550,2,1,0,0.0000,0.0288
mp-1048591,982,1,1,1,0.4265,0.1932
mp-676260,1641,2,1,0,0.0000,0.0624
mp-557029,345,1,1,1,1.5036,0.4396
mp-6560,25,1,1,0,3.9815,0.0188
mp-556169,900,1,1,0,4.2667,0.0237
mp-1214204,40,0,0,1,0.2906,0.3201
mp-720360,120,1,1,0,5.1477,0.0060
mp-1095437,887,1,1,0,3.8707,0.0000
mp-1105779,493,1,1,1,0.0392,0.3302
mp-568572,1145,2,1,0,0.0000,0.0158
mp-1106129,1633,0,0,0,1.8311,0.0456
mp-1219504,1435,1,1,0,2.6933,0.0021
mp-554625,600,1,1,0,1.8257,0.0573
mp-554735,834,1,1,0,2.0573,0.0044
mp-9205,889,1,1,0,3.3338,0.0000
mp-567731,1231,1,1,0,1.2470,0.0000
mp-28929,789,0,0,0,2.7811,0.0000
mp-555282,585,1,1,1,2.5190,0.1301
mp-1236147,114,1,1,1,0.8435,0.2425
mp-1233675,1535,2,1,1,0.0000,0.1144
mp-1337931,519,1,1,0,1.3047,0.0064
mp-1208533,1269,0,0,0,0.1797,0.0000
mp-29499,1582,1,1,0,0.9398,0.0000
mp-556938,1326,0,0,0,0.1791,0.0000
mp-29114,1509,1,1,0,1.2693,0.0000
mp-567949,1208,1,1,0,1.3281,0.0037
mp-1228968,718,1,1,0,2.0767,0.0021
mp-1224205,503,1,1,1,2.3966,0.1459
mp-1079481,721,1,1,1,0.1479,0.3612
mp-554061,659,0,0,0,0.6737,0.0138
mp-1220227,411,1,1,0,2.8926,0.0206
mp-554183,557,0,0,0,2.5687,0.0000
mp-1203106,1585,0,0,0,1.4002,0.0000
mp-1247820,260,1,1,1,0.5332,0.5360
mp-14673,293,0,0,0,1.7301,0.0000
mp-1195946,1137,2,1,0,0.0000,0.0184
mp-23435,1712,1,1,0,0.1682,0.0388
mp-680015,1257,0,0,0,1.3216,0.0000
mp-1207301,926,2,1,1,0.0000,1.7299
mp-28944,1407,1,1,0,1.5135,0.0000
mp-1018752,1398,0,0,0,0.6571,0.0026
mp-1194539,605,0,0,0,1.9032,0.0000
mp-624000,1581,1,1,1,0.2049,0.1334
mp-559932,1359,1,1,0,4.2547,0.0000
mp-557736,1363,1,1,1,2.2532,0.3171
mp-569824,1459,2,1,0,0.0000,0.0242
mp-1190551,127,0,0,0,2.0527,0.0049
mp-33723,1602,1,1,0,1.2364,0.0000
mp-1197776,285,1,1,0,3.0463,0.0538
mp-728416,1373,1,1,1,0.5386,0.1069
mp-649080,620,1,1,0,1.9423,0.0161
mp-1194529,707,1,1,1,2.1758,0.1329
mp-2229416,506,1,1,1,0.4755,0.3675
mp-559681,1637,2,1,0,0.0000,0.0105
mp-23119,1054,2,1,0,0.0000,0.0079
mp-559000,966,0,0,0,1.5285,0.0000
mp-567713,1755,0,0,0,0.4801,0.0009
mp-1233562,1655,1,1,1,1.9302,0.1446
mp-1212663,454,0,0,0,5.0754,0.0372
mp-648140,603,1,1,0,2.5981,0.0201
mp-1105647,1561,1,1,0,1.1251,0.0000
mp-680446,1242,0,0,0,1.3783,0.0000
mp-22392,891,2,1,1,0.0000,0.3909
mp-12368,185,0,0,0,2.6713,0.0961
mp-1219884,233,0,0,0,2.6461,0.0000
mp-693393,78,0,0,0,4.6104,0.0232
mp-510347,639,1,1,0,1.1149,0.0000
mp-1234722,1539,2,1,0,0.0000,0.0974
mp-555012,341,1,1,0,1.2950,0.0512
mp-1204862,159,0,0,1,2.4483,0.1546
mp-654051,872,2,1,0,0.0000,0.0000
mp-1173580,1246,1,1,1,0.0032,0.2948
mp-556111,886,1,1,1,1.5788,0.1034
mp-572763,533,1,1,0,2.1596,0.0072
mp-1218416,152,2,1,0,0.0000,0.0088
mp-567734,1093,0,0,0,2.1167,0.0000
mp-556278,294,1,1,0,2.0161,0.0369
mp-1193732,1480,1,1,0,1.4221,0.0043
mp-569149,1417,1,1,0,2.5557,0.0000
mp-562004,1503,1,1,0,2.1672,0.0000
mp-989518,568,2,1,0,0.0000,0.0679
mp-1191291,736,0,0,1,2.4712,0.9014
mp-29599,750,0,0,0,1.3351,0.0000
mp-1236214,95,1,1,1,0.6569,0.2376
mp-680388,1439,1,1,0,0.0001,0.0091
mp-639164,1673,1,1,0,2.2401,0.0000
mp-558364,1558,2,1,0,0.0000,0.0151
mp-28176,1443,0,0,0,1.5721,0.0099
mp-1235057,1543,1,1,0,0.0282,0.0355
mp-1209865,1194,2,1,0,0.0000,0.0012
mp-695559,79,1,1,0,4.7708,0.0225
mp-4973,16,2,1,0,0.0000,0.0000
mp-557272,486,1,1,1,1.0462,0.1192
mp-1205478,962,0,0,0,1.4680,0.0000
mp-2422943,475,1,1,0,2.0094,0.0009
mp-1219041,1321,1,1,0,0.9176,0.0695
mp-1194644,64,1,1,0,3.9250,0.0000
mp-1206751,1282,1,1,1,0.0658,2.9702
mp-1225925,1552,2,1,0,0.0000,0.0139
mp-1211464,792,0,0,0,2.1752,0.0000
mp-1217513,1699,0,0,1,0.1602,0.1022
mp-1193765,733,2,1,1,0.0000,0.6117
mp-1080544,774,2,1,1,0.0000,0.5026
mp-1214108,1080,2,1,1,0.0000,0.5704
mp-1235788,1693,1,1,0,0.2706,0.0361
mp-554265,558,1,1,0,3.2869,0.0001
mp-1190453,420,1,1,0,2.1611,0.0000
mp-545344,1470,1,1,1,0.2552,0.1051
mp-559847,414,1,1,0,1.2689,0.0000
mp-532767,366,2,1,0,0.0000,0.0873
mp-559911,728,1,1,0,0.6915,0.0000
mp-12620,875,0,0,0,0.9158,0.0000
mp-1104676,1266,1,1,0,0.0757,0.0000
mp-23140,810,0,0,0,1.3584,0.0000
mp-1203697,356,0,0,0,1.8362,0.0018
mp-540644,868,1,1,0,1.2495,0.0006
mp-1198792,1662,1,1,0,0.5302,0.0595
mp-1235468,1692,1,1,0,0.2992,0.0520
mp-1236727,1696,1,1,0,0.2246,0.0366
mp-554096,709,0,0,0,2.3372,0.0520
mp-2017401,473,0,0,0,2.1759,0.0036
mp-557410,1614,1,1,0,1.9685,0.0139
mp-1213116,985,1,1,0,1.0564,0.0871
mp-1209965,781,2,1,0,0.0000,0.0112
mp-559978,289,1,1,1,1.1666,0.2436
mp-1013900,304,2,1,0,0.0000,0.0096
mp-1202691,1300,1,1,0,1.1734,0.0354
mp-560042,190,1,1,1,1.5036,0.1717
mp-1204544,1372,1,1,0,3.2424,0.0214
mp-558716,531,1,1,1,1.0193,0.1061
mp-1224081,1202,1,1,0,0.4908,0.0498
mp-555161,1519,1,1,0,3.0400,0.0015
mp-27490,1465,2,1,0,0.0000,0.0000
mp-1102615,1420,1,1,0,0.0140,0.0242
mp-557136,1052,2,1,0,0.0000,0.0058
mp-551403,100,1,1,0,1.8181,0.0264
mp-607785,1184,0,0,0,3.1133,0.0000
mp-560107,207,1,1,0,2.4223,0.0458
mp-1204181,422,2,1,1,0.0000,1.1808
mp-637112,202,1,1,1,1.8307,0.1855
mp-726716,1428,2,1,1,0.0000,0.5475
mp-1195865,1523,1,1,0,1.4548,0.0000
mp-1213564,1000,0,0,1,0.0200,0.6206
mp-557484,491,1,1,1,2.0317,0.1112
mp-1205403,1148,1,1,0,2.5979,0.0000
mp-28798,1710,2,1,1,0.0000,0.2204
mp-23405,1668,1,1,0,2.1121,0.0000
mp-710062,944,1,1,0,3.6908,0.0212
mp-1194885,116,1,1,0,2.4277,0.0000
mp-510346,1196,1,1,0,0.7435,0.0254
mp-1215096,849,1,1,1,0.3660,1.1158
mp-27616,305,0,0,0,2.9329,0.0000
mp-1210250,1256,1,1,0,0.9682,0.0084
mp-651154,269,2,1,1,0.0000,0.1697
mp-1212165,969,2,1,1,0.0000,0.7828
mp-29880,470,1,1,0,3.5037,0.0000
mp-1206833,3,2,1,1,0.0000,1.9631
mp-554401,1486,2,1,0,0.0000,0.0092
mp-28174,551,1,1,0,1.7553,0.0000
mp-1203440,77,1,1,0,4.2073,0.0000
mp-558350,1629,1,1,0,3.3087,0.0000
mp-647878,570,1,1,1,1.7915,0.2878
mp-23657,74,1,1,0,4.7742,0.0000
mp-866812,575,1,1,0,0.1830,0.0000
mp-540656,848,1,1,0,2.5185,0.0000
mp-1218308,1189,1,1,0,0.5301,0.0000
mp-505260,1766,1,1,0,1.1881,0.0480
mp-560703,270,1,1,1,2.0331,0.1324
mp-706456,277,1,1,1,0.0800,0.3835
mp-1213844,306,0,0,0,0.1365,0.0000
mp-557019,1072,1,1,0,4.3055,0.0000
mp-1214996,212,1,1,1,1.5211,0.1652
mp-1198418,1513,1,1,0,1.1624,0.0000
mp-560066,170,1,1,0,3.4487,0.0362
mp-768092,139,1,1,0,1.5414,0.0589
mp-1006611,259,2,1,1,0.0000,0.9499
mp-555074,673,1,1,0,1.5415,0.0017
mp-1235317,94,1,1,1,1.0414,0.2071
mp-554419,1024,1,1,1,0.7540,0.1072
mp-1197298,361,1,1,0,2.2937,0.0000
mp-1190020,1119,1,1,0,1.1162,0.0074
mp-27527,1714,2,1,0,0.0000,0.0000
mp-1147579,402,2,1,1,0.0000,0.1049
mp-541134,1681,1,1,1,0.8075,0.3279
mp-571313,1179,1,1,0,2.7990,0.0000
mp-2748369,1277,1,1,0,0.2872,0.0000
mp-1223192,464,0,0,0,4.3510,0.0120
mp-549058,938,1,1,0,1.8100,0.0039
mp-558875,1477,0,0,0,2.9145,0.0000
mp-649130,1150,0,0,1,0.0541,0.1415
mp-541401,950,1,1,1,2.3512,0.1080
mp-1235510,1547,1,1,0,0.0922,0.0431
mp-31076,1664,1,1,0,2.1632,0.0000
mp-729448,803,2,1,0,0.0000,0.0482
mp-639335,1211,1,1,1,0.1832,0.1250
mp-1105564,816,2,1,0,0.0000,0.0000
mp-651161,935,0,0,0,1.7121,0.0647
mp-1173624,1578,0,0,0,2.6333,0.0000
mp-2017348,474,0,0,0,2.2983,0.0078
mp-1222389,58,1,1,0,3.4481,0.0092
mp-942700,70,1,1,0,4.2066,0.0015
mp-560324,374,1,1,0,2.4564,0.0000
mp-754462,1367,1,1,0,0.9945,0.0870
mp-560687,1762,1,1,1,0.6455,0.1417
mp-1209341,649,1,1,0,2.7479,0.0022
mp-1147542,706,2,1,0,0.0000,0.0129
mp-1214805,814,1,1,0,1.8295,0.0066
mp-1235735,1548,2,1,0,0.0000,0.0429
mp-731744,734,1,1,1,0.8111,0.5037
mp-559874,1473,1,1,0,2.1486,0.0072
mp-1246700,203,0,0,1,3.2989,0.4363
mp-1234154,1103,1,1,0,1.2762,0.0553
mp-653586,417,1,1,1,0.2488,0.3099
mp-676611,439,1,1,1,0.9447,0.1700
mp-558257,1010,1,1,0,4.3669,0.0000
mp-29096,700,1,1,0,1.4870,0.0000
mp-667742,963,0,0,1,0.0446,0.1497
mp-1095263,882,1,1,0,2.8304,0.0000
mp-770642,144,0,0,0,1.7329,0.0843
mp-1147576,398,2,1,1,0.0000,0.3243
mp-27361,1048,1,1,0,0.9934,0.0000
mp-573751,1403,1,1,0,3.3025,0.0000
mp-30971,1444,1,1,0,0.5969,0.0000
mp-555034,1347,1,1,0,1.9259,0.0153
mp-1198254,239,0,0,1,0.6910,0.3398
mp-558770,284,1,1,1,2.4350,0.2095
mp-1197804,690,1,1,0,1.7400,0.0000
mp-558663,1556,1,1,0,0.5422,0.0000
mp-1196619,1135,1,1,0,1.5989,0.0000
mp-1206628,2,2,1,1,0.0000,1.7205
mp-1218418,1062,1,1,0,4.2893,0.0000
mp-1208978,928,2,1,1,0.0000,1.3361
mp-1403285,1611,2,1,1,0.0000,1.6625
mp-558759,1566,1,1,0,3.3605,0.0076
mp-505104,1041,2,1,0,0.0000,0.0000
mp-1226127,331,1,1,0,0.8113,0.0046
mp-557980,665,1,1,1,0.9281,0.3570
mp-560005,408,1,1,0,1.8577,0.0000
mp-652068,119,0,0,0,5.6585,0.0908
mp-653823,1516,1,1,0,0.0638,0.0454
mp-676501,698,1,1,0,3.4126,0.0108
mp-683890,713,1,1,0,1.8417,0.0000
mp-2217837,210,1,1,1,0.6807,0.4120
mp-556310,515,1,1,0,1.9832,0.0310
mp-558478,941,0,0,0,1.4586,0.0000
mp-1204668,1741,1,1,0,2.2596,0.0000
mp-1209284,1646,2,1,0,0.0000,0.0068
mp-985591,676,1,1,0,2.1394,0.0505
mp-573465,1464,0,0,0,0.1985,0.0000
mp-542133,324,1,1,0,0.1024,0.0000
mp-557809,607,0,0,0,1.7743,0.0000
mp-555092,367,0,0,1,2.7764,0.1616
mp-560986,215,1,1,1,1.5718,0.1295
mp-1234732,1108,1,1,0,1.0540,0.0655
mp-29116,1324,1,1,0,0.5727,0.0103
mp-1203263,526,1,1,1,1.3868,0.3550
mp-23645,428,1,1,0,4.2054,0.0000
mp-612946,1354,1,1,1,3.9669,0.1073
mp-1200788,1243,1,1,0,1.3646,0.0000
mp-16801,54,1,1,0,0.2226,0.0000
mp-1207254,4,2,1,1,0.0000,1.9850
mp-555288,188,1,1,0,2.5320,0.0000
mp-1192364,1370,1,1,0,2.4788,0.0000
mp-1235067,113,2,1,1,0.0000,0.2481
mp-556763,949,1,1,1,1.2297,0.1558
mp-558745,353,1,1,0,0.1333,0.0000
mp-1195199,923,0,0,0,2.8394,0.0000
mp-573340,1176,1,1,0,1.3168,0.0000
mp-27741,1705,1,1,0,1.1214,0.0000
mp-557904,213,1,1,1,1.5584,0.1303
mp-559521,316,1,1,0,1.5805,0.0000
mp-1173622,1577,0,0,0,2.6886,0.0000
mp-27688,1749,1,1,0,1.7449,0.0000
mp-28684,968,0,0,0,1.9030,0.0127
mp-556040,415,0,0,0,4.7193,0.0000
mp-555814,1636,0,0,0,0.0091,0.0238
mp-2229921,739,1,1,1,0.4932,0.3699
mp-1193439,1069,1,1,0,0.3384,0.0240
mp-721012,458,1,1,0,5.0397,0.0153
mp-1106130,921,2,1,1,0.0000,0.3224
mp-1220410,602,1,1,1,0.1225,0.1220
mp-1204730,1307,1,1,1,0.6483,0.5245
mp-1205269,869,1,1,1,1.1777,0.6368
mp-29568,594,1,1,0,1.8602,0.0000
mp-1199775,1674,1,1,1,0.6633,0.5519
mp-1191037,945,0,0,0,1.6736,0.0000
mp-685999,767,2,1,1,0.0000,0.2730
mp-662513,1448,2,1,0,0.0000,0.0217
mp-554285,155,1,1,0,4.9473,0.0008
mp-1217532,1380,0,0,0,2.9326,0.0079
mp-1223297,696,1,1,0,0.3095,0.0354
mp-676712,975,1,1,0,1.5368,0.0000
mp-558099,756,1,1,0,1.6588,0.0141
mp-1197719,695,1,1,0,2.2876,0.0000
mp-559602,194,1,1,0,2.7813,0.0000
mp-555909,1083,1,1,0,3.7466,0.0000
mp-559337,609,1,1,0,1.2212,0.0174
mp-1207516,1138,0,0,0,1.0312,0.0013
mp-1198499,261,1,1,0,2.5374,0.0656
mp-1236046,1549,1,1,0,0.1048,0.0545
mp-1079487,702,1,1,0,1.5000,0.0000
mp-554627,692,0,0,0,0.8184,0.0015
mp-36600,641,1,1,0,0.3977,0.0683
mp-1200930,1311,1,1,0,2.7977,0.0062
mp-695699,225,1,1,1,0.7743,0.3921
mp-1048241,1027,2,1,1,0.0000,0.4414
mp-680059,583,1,1,0,1.6865,0.0000
mp-669474,1364,1,1,0,3.1862,0.0103
mp-1203469,1591,0,0,0,1.3095,0.0253
mp-679987,534,1,1,0,1.7050,0.0000
mp-1215080,638,0,0,1,0.3945,1.7073
mp-1217461,1735,1,1,1,0.7676,0.2162
mp-1225708,125,0,0,0,1.7451,0.0487
mp-29117,1756,1,1,0,0.5502,0.0062
mp-1195918,1588,1,1,0,1.4941,0.0000
mp-1196951,1623,1,1,0,1.2014,0.0000
mp-683957,1560,1,1,0,1.4914,0.0000
mp-1194939,240,1,1,0,0.5619,0.0000
mp-1207264,6,2,1,1,0.0000,1.7294
mp-1219043,1317,1,1,0,1.0447,0.0612
mp-1233220,1530,2,1,1,0.0000,0.1060
mp-1202203,726,0,0,0,1.4823,0.0061
mp-623135,1460,1,1,0,1.3962,0.0285
mp-729342,549,1,1,1,1.1148,0.1986
mp-28175,1130,1,1,0,1.7002,0.0000
mp-1235206,92,1,1,1,1.0342,0.1887
mp-1206385,1283,1,1,1,0.0950,2.9088
mp-2232163,97,1,1,1,3.7741,0.1237
mp-1236401,1695,1,1,0,0.3088,0.0479
mp-1225472,512,1,1,0,2.9482,0.0000
mp-1202250,1299,0,0,0,0.0097,0.0439
mp-559514,451,1,1,0,3.0831,0.0000
mp-556406,248,1,1,0,4.5450,0.0402
mp-42091,372,1,1,0,3.9145,0.0056
mp-21228,892,0,0,0,1.1989,0.0005
mp-2217785,578,1,1,1,0.1388,0.3060
mp-1223492,371,1,1,0,4.2515,0.0000
mp-578882,850,0,0,0,1.9425,0.0273
mp-1201031,262,1,1,0,3.2295,0.0317
mp-1212325,1500,1,1,1,0.3503,0.9482
mp-558288,273,0,0,0,3.4985,0.0379
mp-1196236,922,1,1,1,0.1897,0.2853
mp-1223756,1612,2,1,1,0.0000,0.1331
mp-5394,17,0,0,0,1.4881,0.0000
mp-555409,805,1,1,0,0.1101,0.0000
mp-1192381,1353,0,0,1,0.0494,0.1297
mp-630927,1252,1,1,0,1.9784,0.0528
mp-2213515,1729,1,1,0,0.1112,0.0220
mp-559033,407,1,1,1,0.8105,0.2754
mp-559814,840,0,0,0,2.7011,0.0000
mp-29716,1683,1,1,0,2.1847,0.0000
mp-27717,121,1,1,0,2.4626,0.0703
mp-1210823,779,1,1,1,1.1589,0.3525
mp-1046702,163,1,1,1,1.2534,0.2363
mp-568916,1521,0,0,0,1.9503,0.0000
mp-28745,1706,1,1,0,0.7160,0.0000
mp-1182473,1722,2,1,1,0.0000,1.0604
mp-1226363,334,2,1,0,0.0000,0.0000
mp-1206671,1280,1,1,1,0.0479,2.8841
mp-1080438,1338,0,0,0,1.2847,0.0000
mp-30934,847,1,1,0,2.0753,0.0000
mp-669345,1404,0,0,0,2.7878,0.0003
mp-1233289,1531,1,1,1,0.0029,0.1107
mp-1194704,1476,1,1,0,0.6435,0.0061
mp-2218742,598,1,1,1,0.4474,0.1872
mp-1208334,1374,2,1,0,0.0000,0.0714
mp-2227262,1376,1,1,1,1.3893,0.1786
mp-1209894,793,0,0,0,2.0315,0.0000
mp-1232974,1098,2,1,0,0.0000,0.0640
mp-1217392,588,1,1,0,2.3490,0.0015
mp-1229086,49,1,1,0,2.4337,0.0000
mp-1197501,1225,1,1,0,3.1938,0.0046
mp-1193560,1029,1,1,0,2.3641,0.0000
mp-557130,1431,0,0,0,3.7044,0.0000
mp-505088,1709,0,0,0,0.5477,0.0000
mp-555517,1044,2,1,0,0.0000,0.0135
mp-567060,1241,1,1,1,1.8781,0.1067
mp-1207611,775,1,1,1,1.0647,0.3283
mp-1080650,31,0,0,0,1.6223,0.0040
mp-557231,1349,1,1,0,3.7470,0.0000
mp-554643,136,1,1,0,4.9328,0.0000
mp-1196912,984,1,1,0,1.6399,0.0000
mp-863004,107,1,1,1,0.1530,0.1431
mp-1100439,1193,1,1,1,1.5458,0.8503
mp-30097,1571,1,1,0,0.8311,0.0000
mp-570084,1296,0,0,0,1.2264,0.0044
mp-1235131,1688,1,1,0,0.3071,0.0335
mp-1196459,1264,0,0,0,1.8019,0.0000
mp-1212273,627,1,1,1,0.0220,0.3346
mp-557570,1350,1,1,0,3.0984,0.0000
mp-617352,1499,2,1,0,0.0000,0.0316
mp-7580,81,1,1,0,1.8372,0.0000
mp-1212726,1492,1,1,0,1.3323,0.0000
mp-1199018,158,1,1,0,2.1491,0.0499
mp-28928,646,0,0,0,2.8776,0.0000
mp-571179,1411,1,1,0,3.1559,0.0012
mp-669425,1303,2,1,0,0.0000,0.0000
mp-1201063,280,1,1,1,2.7930,0.3361
mp-570277,1593,2,1,0,0.0000,0.0679
mp-561487,268,1,1,1,1.2366,0.1278
mp-560853,808,0,0,0,2.4577,0.0156
mp-559588,662,1,1,0,1.5285,0.0136
mp-1045028,995,1,1,1,0.6045,0.6349
mp-558583,193,0,0,1,1.8088,0.3660
mp-1217182,1161,1,1,0,2.0160,0.0036
mp-1182041,318,2,1,1,0.0000,0.6385
mp-556541,315,1,1,0,1.5525,0.0000
mp-29127,1650,1,1,0,1.0593,0.0281
mp-1214778,1369,2,1,1,0.0000,1.1986
mp-1210620,880,1,1,0,1.9077,0.0418
mp-22971,652,1,1,0,1.7767,0.0000
mp-1208924,571,0,0,0,1.0792,0.0000
mp-568653,1141,2,1,1,0.0000,0.2724
mp-2458827,1733,1,1,0,0.3673,0.0000
mp-613545,1154,1,1,0,1.8700,0.0407
mp-1048247,1033,1,1,1,0.5799,0.4419
mp-1204489,1484,1,1,0,0.5732,0.0000
mp-557010,279,1,1,1,2.1950,0.3012
mp-29968,1171,0,0,0,2.0780,0.0043
mp-560067,679,1,1,0,1.2604,0.0000
mp-866695,1097,1,1,0,2.3069,0.0000
mp-28517,1319,0,0,0,1.6854,0.0012
mp-561134,855,1,1,0,0.6252,0.0889
mp-581276,1479,1,1,0,0.0749,0.0087
mp-557969,133,1,1,0,6.6249,0.0100
mp-2232231,99,1,1,0,3.6659,0.0840
mp-1222350,57,1,1,0,5.9657,0.0112
mp-30113,1134,0,0,0,1.3568,0.0000
mp-28920,972,0,0,0,0.7829,0.0000
mp-1236964,1501,0,0,1,0.0970,1.0775
mp-555002,143,1,1,0,6.1760,0.0142
mp-558647,1136,2,1,0,0.0000,0.0055
mp-1204262,517,2,1,1,0.0000,0.2079
mp-1208155,308,1,1,0,1.5302,0.0000
mp-555884,1482,1,1,0,0.6057,0.0000
mp-555194,195,1,1,0,2.7984,0.0000
mp-559355,330,1,1,0,1.5138,0.0042
mp-561321,227,1,1,1,2.2285,0.1462
mp-1188875,1739,0,0,0,0.9892,0.0529
mp-676430,860,2,1,1,0.0000,0.1168
mp-1218343,1168,0,0,0,3.8330,0.0000
mp-555442,1565,1,1,0,2.7053,0.0000
mp-561124,959,1,1,0,3.7121,0.0074
mp-1207668,879,1,1,0,1.8704,0.0000
mp-2228593,1377,1,1,1,1.5250,0.1971
mp-1214971,416,1,1,0,0.6229,0.0110
mp-631257,1195,2,1,1,0.0000,0.8448
mp-1223105,60,2,1,0,0.0000,0.0132
mp-1193541,1569,1,1,0,1.4006,0.0575
mp-541094,251,1,1,0,2.4645,0.0000
mp-2229216,735,1,1,1,0.7182,0.3708
mp-1223758,1494,2,1,1,0.0000,0.1250
mp-1224202,1493,0,0,0,0.6182,0.0708
mp-569026,1312,2,1,1,0.0000,0.3558
mp-1040451,376,1,1,0,2.3936,0.0353
mp-558143,450,1,1,0,3.0308,0.0000
mp-1207260,5,2,1,1,0.0000,2.1815
mp-1208669,1518,0,0,0,2.5158,0.0000
mp-568392,1649,1,1,0,0.8722,0.0000
mp-1186075,44,1,1,0,5.1202,0.0200
mp-683684,1092,1,1,0,1.0025,0.0643
mp-1217460,1381,1,1,0,0.2658,0.0253
mp-558073,916,1,1,0,1.4139,0.0105
mp-639138,1012,2,1,0,0.0000,0.0000
mp-1199707,693,2,1,1,0.0000,0.5745
mp-1205341,66,1,1,0,2.1368,0.0000
mp-553977,354,1,1,0,0.1226,0.0000
mp-29074,1391,0,0,0,1.0704,0.0897
mp-1202327,518,1,1,1,0.1848,0.2309
mp-676561,769,1,1,0,0.3330,0.0776
mp-560884,592,1,1,0,2.8827,0.0000
mp-1180598,1672,1,1,1,0.0406,0.5672
mp-556515,244,0,0,0,3.9591,0.0466
mp-1189348,1736,2,1,1,0.0000,0.3260
mp-1201123,576,1,1,1,1.7797,0.5303
mp-1234919,1540,2,1,1,0.0000,0.1094
mp-2218333,595,1,1,1,0.1396,0.2043
mp-28672,1697,1,1,0,2.4195,0.0000
mp-1194731,355,0,0,0,2.5537,0.0000
mp-1217453,1627,1,1,0,1.9230,0.0000
mp-1196084,748,0,0,1,1.7688,0.6149
mp-554289,201,1,1,1,0.5875,0.1838
mp-8500,186,1,1,1,2.6080,0.1084
