material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-556179,326,1,1,0,2.7409,0.0000
mp-554735,834,1,1,0,2.0573,0.0044
mp-542662,1446,1,1,0,1.4589,0.0000
mp-29117,1756,1,1,0,0.5502,0.0062
mp-1214971,416,1,1,0,0.6229,0.0110
mp-1045584,1014,1,1,1,0.6001,0.4555
mp-559575,905,1,1,0,1.4197,0.0000
mp-559765,463,1,1,0,2.6937,0.0515
mp-649107,1394,1,1,0,0.5590,0.0274
mp-710062,944,1,1,0,3.6908,0.0212
mp-1247820,260,1,1,1,0.5332,0.5360
mp-1021492,183,0,0,0,0.7836,0.0277
mp-557227,80,1,1,0,4.2813,0.0008
mp-42163,430,1,1,0,4.4998,0.0283
mp-23036,1250,1,1,0,1.6978,0.0000
mp-655489,1251,1,1,0,1.9666,0.0537
mp-1193300,332,1,1,0,2.3960,0.0000
mp-998366,1240,2,1,0,0.0000,0.0601
mp-504630,1402,0,0,0,1.6633,0.0000
mp-1219043,1317,1,1,0,1.0447,0.0612
mp-1224058,176,0,0,0,3.6385,0.0102
mp-560840,487,1,1,1,2.0362,0.2278
mp-1203609,484,1,1,1,0.4962,0.2372
mp-555909,1083,1,1,0,3.7466,0.0000
mp-29573,392,1,1,0,1.9430,0.0060
mp-560084,281,1,1,1,3.0622,0.1952
mp-555090,511,1,1,0,4.6504,0.0091
mp-676611,439,1,1,1,0.9447,0.1700
mp-703866,1568,0,0,0,0.7266,0.0071
mp-721012,458,1,1,0,5.0397,0.0153
mp-1189348,1736,2,1,1,0.0000,0.3260
mp-1207260,5,2,1,1,0.0000,2.1815
mp-1209641,948,0,0,0,1.3800,0.0604
mp-1191326,1615,1,1,0,2.9011,0.0183
mp-1217490,1698,0,0,0,0.3609,0.0729
mp-28575,552,1,1,0,0.6399,0.0000
mp-4973,16,2,1,0,0.0000,0.0000
mp-581370,1042,1,1,0,0.2385,0.0012
mp-555629,1356,1,1,0,3.7741,0.0000
mp-571445,1143,1,1,0,2.5501,0.0000
mp-27851,1047,1,1,0,1.7701,0.0000
mp-31304,1564,1,1,0,1.0132,0.0067
mp-29968,1171,0,0,0,2.0780,0.0043
mp-1207325,642,1,1,1,1.6791,1.9467
mp-1205627,1304,1,1,0,0.9593,0.0000
mp-1197121,230,1,1,0,3.4888,0.0435
mp-1202647,683,1,1,0,1.8641,0.0000
mp-560578,1361,1,1,0,3.3979,0.0000
mp-669345,1404,0,0,0,2.7878,0.0003
mp-555028,290,1,1,1,0.8025,0.1354
mp-558847,723,1,1,0,1.8744,0.0690
mp-1233008,1685,1,1,0,0.3052,0.0513
mp-554818,1378,1,1,0,3.1053,0.0000
mp-683984,1089,1,1,0,1.1219,0.0000
mp-28866,1456,2,1,0,0.0000,0.0038
mp-571015,1301,0,0,0,1.7151,0.0000
mp-1062795,780,2,1,1,0.0000,0.6646
mp-560067,679,1,1,0,1.2604,0.0000
mp-554289,201,1,1,1,0.5875,0.1838
mp-558254,169,1,1,1,1.9200,0.2686
mp-2217781,219,1,1,1,2.1246,0.3052
mp-649080,620,1,1,0,1.9423,0.0161
mp-768092,139,1,1,0,1.5414,0.0589
mp-1103194,640,1,1,0,1.7634,0.0020
mp-22995,768,1,1,0,0.5478,0.0668
mp-17805,953,0,0,0,2.0002,0.0000
mp-1209965,781,2,1,0,0.0000,0.0112
mp-2012385,1274,1,1,0,0.6127,0.0000
mp-571313,1179,1,1,0,2.7990,0.0000
mp-23051,1276,2,1,0,0.0000,0.0083
mp-622197,217,1,1,0,2.1952,0.0000
mp-570544,1181,1,1,0,2.8159,0.0000
mp-556111,886,1,1,1,1.5788,0.1034
mp-560601,433,1,1,0,0.7310,0.0000
mp-1147535,397,2,1,1,0.0000,0.3640
mp-669425,1303,2,1,0,0.0000,0.0000
mp-2232231,99,1,1,0,3.6659,0.0840
mp-569830,1666,1,1,0,1.3274,0.0423
mp-680728,317,2,1,0,0.0000,0.0921
mp-679999,1157,0,0,0,1.5553,0.0000
mp-561174,1557,2,1,0,0.0000,0.0016
mp-1198919,1631,1,1,0,3.2962,0.0000
mp-10930,10,0,0,0,1.2587,0.0000
mp-1207618,999,1,1,0,4.3562,0.0000
mp-1234074,1656,1,1,1,0.4121,0.1445
mp-1194529,707,1,1,1,2.1758,0.1329
mp-28684,968,0,0,0,1.9030,0.0127
mp-2223676,579,1,1,1,0.7927,0.2111
mp-2229780,514,1,1,1,0.6457,0.4018
mp-1207375,643,1,1,1,0.0295,1.9483
mp-570125,1643,1,1,0,1.8821,0.0000
mp-23586,313,1,1,0,1.5348,0.0014
mp-12368,185,0,0,0,2.6713,0.0961
mp-1209762,913,0,0,0,1.4719,0.0606
mp-557085,445,0,0,1,0.8885,0.2537
mp-510346,1196,1,1,0,0.7435,0.0254
mp-560468,670,0,0,0,2.6881,0.0000
mp-31076,1664,1,1,0,2.1632,0.0000
mp-1147601,401,2,1,1,0.0000,0.2751
mp-12621,1327,0,0,0,0.4181,0.0713
mp-27741,1705,1,1,0,1.1214,0.0000
mp-532575,140,1,1,0,5.2445,0.0020
mp-662556,1653,1,1,0,1.9421,0.0000
mp-1197266,1084,1,1,0,3.7944,0.0000
mp-1048546,989,1,1,1,1.6650,0.2081
mp-23657,74,1,1,0,4.7742,0.0000
mp-1208929,28,2,1,1,0.0000,1.2942
mp-555955,899,1,1,0,3.8060,0.0000
mp-33723,1602,1,1,0,1.2364,0.0000
mp-554163,1055,2,1,0,0.0000,0.0000
mp-1193369,942,1,1,0,2.4534,0.0000
mp-1210546,301,1,1,0,0.8894,0.0214
mp-1220227,411,1,1,0,2.8926,0.0206
mp-559000,966,0,0,0,1.5285,0.0000
mp-27853,1620,1,1,0,1.7040,0.0000
mp-1173580,1246,1,1,1,0.0032,0.2948
mp-29420,1129,0,0,0,1.3426,0.0000
mp-580748,974,1,1,0,1.1641,0.0000
mp-863004,107,1,1,1,0.1530,0.1431
mp-559033,407,1,1,1,0.8105,0.2754
mp-559681,1637,2,1,0,0.0000,0.0105
mp-864766,67,0,0,0,5.6118,0.0000
mp-1235324,1545,1,1,0,0.1027,0.0358
mp-29469,1046,1,1,0,1.1490,0.0993
mp-31305,1563,1,1,0,1.0069,0.0058
mp-1201330,1738,0,0,0,1.0201,0.0487
mp-1018818,1401,0,0,0,0.4133,0.0001
mp-29716,1683,1,1,0,2.1847,0.0000
mp-1200783,573,1,1,1,1.7539,0.5651
mp-581276,1479,1,1,0,0.0749,0.0087
mp-675194,1767,1,1,1,0.1656,0.3486
mp-28555,162,0,0,0,4.7124,0.0000
mp-1234529,1657,1,1,1,0.5878,0.1993
mp-1180071,490,1,1,0,0.0440,0.0678
mp-1250779,1030,0,0,1,2.6140,0.2493
mp-29127,1650,1,1,0,1.0593,0.0281
mp-652695,1178,0,0,0,0.8805,0.0126
mp-560703,270,1,1,1,2.0331,0.1324
mp-558583,193,0,0,1,1.8088,0.3660
mp-2232163,97,1,1,1,3.7741,0.1237
mp-545344,1470,1,1,1,0.2552,0.1051
mp-557285,1596,1,1,0,2.8672,0.0000
mp-2218742,598,1,1,1,0.4474,0.1872
mp-1235735,1548,2,1,0,0.0000,0.0429
mp-1196019,102,0,0,0,5.5093,0.0855
mp-555900,613,1,1,0,1.6183,0.0020
mp-2232096,110,0,0,0,3.8031,0.0539
mp-28798,1710,2,1,1,0.0000,0.2204
mp-616327,1718,1,1,0,1.1004,0.0000
mp-1206671,1280,1,1,1,0.0479,2.8841
mp-1219891,960,1,1,1,0.0607,1.1424
mp-27246,644,0,0,0,2.9943,0.0000
mp-551403,100,1,1,0,1.8181,0.0264
mp-554238,419,0,0,0,0.6432,0.0370
mp-1193560,1029,1,1,0,2.3641,0.0000
mp-27578,181,1,1,0,1.2407,0.0000
mp-561299,368,1,1,0,1.8290,0.0106
mp-559447,958,0,0,0,2.7821,0.0000
mp-1196236,922,1,1,1,0.1897,0.2853
mp-1194517,911,0,0,0,2.6633,0.0068
mp-1199815,145,1,1,1,1.1105,0.9569
mp-540997,1396,1,1,0,1.2641,0.0000
mp-1207264,6,2,1,1,0.0000,1.7294
mp-605821,1214,1,1,0,1.2122,0.0417
mp-30113,1134,0,0,0,1.3568,0.0000
mp-558478,941,0,0,0,1.4586,0.0000
mp-1006611,259,2,1,1,0.0000,0.9499
mp-1194932,908,0,0,0,2.7810,0.0000
mp-557101,858,0,0,0,1.7979,0.0000
mp-624117,1488,1,1,0,2.2975,0.0009
mp-1201123,576,1,1,1,1.7797,0.5303
mp-649878,859,0,0,0,1.0174,0.0554
mp-557484,491,1,1,1,2.0317,0.1112
mp-541758,1267,1,1,0,1.3963,0.0000
mp-1048488,1039,1,1,1,2.0598,0.1792
mp-558368,309,1,1,0,0.7834,0.0098
mp-1223536,1067,1,1,0,2.2139,0.0176
mp-23041,796,1,1,0,1.6276,0.0000
mp-1234172,1538,2,1,0,0.0000,0.0866
mp-1209495,1236,2,1,0,0.0000,0.0471
mp-28920,972,0,0,0,0.7829,0.0000
mp-23096,1001,1,1,0,4.3364,0.0000
mp-2646936,830,0,0,1,0.1360,0.1201
mp-555255,168,1,1,1,2.2156,0.1002
mp-1235317,94,1,1,1,1.0414,0.2071
mp-29074,1391,0,0,0,1.0704,0.0897
mp-1223737,1163,1,1,1,0.1799,0.2844
mp-542807,1632,1,1,0,0.0601,0.0188
mp-1209328,794,0,0,0,2.0481,0.0000
mp-542133,324,1,1,0,0.1024,0.0000
mp-1223425,235,0,0,0,2.6035,0.0000
mp-558516,1009,1,1,0,4.3368,0.0000
mp-1207299,8,2,1,1,0.0000,1.7504
mp-554724,815,1,1,0,1.7314,0.0000
mp-557001,42,1,1,1,2.4788,0.1630
mp-19304,142,0,0,0,1.3684,0.0009
mp-1211464,792,0,0,0,2.1752,0.0000
mp-1147584,802,2,1,1,0.0000,0.5532
mp-569970,1255,1,1,0,1.9368,0.0000
mp-558466,189,1,1,0,2.5087,0.0000
mp-680161,1594,2,1,0,0.0000,0.0000
mp-1097034,375,1,1,0,2.3724,0.0355
mp-1225522,26,1,1,0,0.4717,0.0526
mp-569623,1217,1,1,0,0.9702,0.0030
mp-1102514,915,1,1,0,3.6881,0.0021
mp-556999,901,1,1,0,4.3039,0.0023
mp-1173327,827,2,1,1,0.0000,0.2682
mp-555442,1565,1,1,0,2.7053,0.0000
mp-1198565,1117,1,1,0,0.6854,0.0000
mp-1229222,1515,0,0,0,0.2208,0.0016
mp-555595,369,2,1,0,0.0000,0.0125
mp-560687,1762,1,1,1,0.6455,0.1417
mp-554706,897,1,1,0,3.7178,0.0000
mp-1023371,179,2,1,1,0.0000,2.8154
mp-1100439,1193,1,1,1,1.5458,0.8503
mp-561355,561,1,1,0,2.6504,0.0220
mp-1223274,59,2,1,0,0.0000,0.0471
mp-558849,348,1,1,0,1.9160,0.0120
mp-1217532,1380,0,0,0,2.9326,0.0079
mp-555645,681,0,0,0,0.5368,0.0328
mp-1200918,833,0,0,1,0.0796,1.3834
mp-1106129,1633,0,0,0,1.8311,0.0456
mp-680340,762,1,1,1,0.3199,0.2523
mp-22945,1397,0,0,0,0.7797,0.0000
mp-556926,265,1,1,0,0.7933,0.0311
mp-27449,1418,0,0,0,2.1702,0.0000
mp-569149,1417,1,1,0,2.5557,0.0000
mp-1196084,748,0,0,1,1.7688,0.6149
mp-505373,1272,1,1,0,1.2345,0.0000
mp-554625,600,1,1,0,1.8257,0.0573
mp-1201063,280,1,1,1,2.7930,0.3361
mp-560263,947,1,1,0,4.0058,0.0000
mp-559940,554,1,1,0,1.7401,0.0127
mp-662789,257,0,0,0,2.0842,0.0868
mp-555074,673,1,1,0,1.5415,0.0017
mp-1234712,237,1,1,1,0.3839,0.1783
mp-669471,447,1,1,1,1.9589,0.1649
mp-1191037,945,0,0,0,1.6736,0.0000
mp-1195160,604,0,0,0,1.2722,0.0060
mp-541158,870,1,1,0,0.5787,0.0000
mp-6820,206,2,1,0,0.0000,0.0172
mp-1198669,1604,0,0,0,0.0537,0.0000
mp-27616,305,0,0,0,2.9329,0.0000
mp-540656,848,1,1,0,2.5185,0.0000
mp-23405,1668,1,1,0,2.1121,0.0000
mp-1403285,1611,2,1,1,0.0000,1.6625
mp-555161,1519,1,1,0,3.0400,0.0015
mp-1048596,1035,0,0,0,2.5557,0.0648
mp-1235031,1544,1,1,0,0.0105,0.0335
mp-1086652,32,0,0,0,1.4324,0.0000
mp-557019,1072,1,1,0,4.3055,0.0000
mp-1197627,1524,1,1,0,0.2320,0.0191
mp-558199,338,0,0,0,1.6696,0.0042
mp-1226181,1320,2,1,0,0.0000,0.0355
mp-1104737,1425,1,1,1,0.7145,0.8447
mp-3799,13,2,1,0,0.0000,0.0000
mp-1195358,909,1,1,0,2.8658,0.0046
mp-1192469,1263,1,1,0,1.6213,0.0746
mp-29096,700,1,1,0,1.4870,0.0000
mp-1203746,250,1,1,1,2.5478,0.2850
mp-559071,405,1,1,0,1.6368,0.0050
mp-567949,1208,1,1,0,1.3281,0.0037
mp-573340,1176,1,1,0,1.3168,0.0000
mp-28174,551,1,1,0,1.7553,0.0000
mp-1229151,655,1,1,0,0.5666,0.0653
mp-29177,1365,1,1,0,4.8686,0.0000
mp-1105151,1051,1,1,0,2.6502,0.0011
mp-557992,1423,1,1,0,3.0755,0.0000
mp-669378,671,1,1,0,0.0883,0.0000
mp-29991,1507,0,0,0,1.3766,0.0047
mp-560414,1379,1,1,0,2.9955,0.0052
mp-1228026,1088,1,1,0,2.1060,0.0000
mp-560901,298,1,1,0,0.9647,0.0000
mp-1213742,223,0,0,1,0.3019,0.2672
mp-1214500,1315,0,0,0,2.0776,0.0000
mp-561470,480,1,1,1,1.7334,0.3248
mp-1214108,1080,2,1,1,0.0000,0.5704
mp-568146,1220,1,1,0,0.9344,0.0035
mp-553947,1071,1,1,0,3.3870,0.0000
mp-560066,170,1,1,0,3.4487,0.0362
mp-23324,653,1,1,0,2.0320,0.0000
mp-649334,581,1,1,0,1.4278,0.0000
mp-2228522,1375,1,1,1,1.6392,0.1854
mp-1147576,398,2,1,1,0.0000,0.3243
mp-1235131,1688,1,1,0,0.3071,0.0335
mp-1226093,708,2,1,0,0.0000,0.0538
mp-558288,273,0,0,0,3.4985,0.0379
mp-699570,1529,1,1,1,0.7846,0.1713
mp-1097035,377,1,1,0,2.3076,0.0305
mp-23410,1270,0,0,0,0.0718,0.0000
mp-1173622,1577,0,0,0,2.6886,0.0000
mp-1205467,1392,0,0,0,1.2372,0.0341
mp-1193210,1308,1,1,0,2.6330,0.0000
mp-1215990,391,1,1,1,1.5051,0.2743
mp-665901,1461,2,1,1,0.0000,0.8201
mp-556785,1336,1,1,0,4.8863,0.0000
mp-28741,1198,1,1,0,1.0299,0.0000
mp-1048499,1015,0,0,1,2.5163,0.2575
mp-573078,536,1,1,0,2.2845,0.0275
mp-559332,1724,1,1,0,2.3576,0.0073
mp-866711,582,0,0,0,0.6859,0.0544
mp-1201634,105,1,1,0,5.3421,0.0895
mp-1013726,180,0,0,0,2.1914,0.0266
mp-675879,786,0,0,0,0.3216,0.0755
mp-570270,1082,1,1,0,0.7559,0.0000
mp-1192488,1454,1,1,1,0.0045,0.1977
mp-1204573,1318,1,1,0,1.3756,0.0170
mp-1194957,1384,1,1,0,2.5668,0.0802
mp-1207269,7,2,1,1,0.0000,1.9934
mp-553914,1173,2,1,0,0.0000,0.0258
mp-559994,687,1,1,0,1.4091,0.0000
mp-560411,861,1,1,0,1.5565,0.0022
mp-556406,248,1,1,0,4.5450,0.0402
mp-505281,216,1,1,0,2.6292,0.0000
mp-565597,851,0,0,0,1.6260,0.0000
mp-1200931,1483,1,1,0,0.8872,0.0176
mp-638705,548,1,1,1,1.3164,0.2374
mp-989544,918,2,1,0,0.0000,0.0000
mp-1206068,658,1,1,0,1.6270,0.0027
mp-1106130,921,2,1,1,0.0000,0.3224
mp-645655,1322,1,1,0,1.0701,0.0000
mp-1234919,1540,2,1,1,0.0000,0.1094
mp-1046747,165,1,1,1,0.2898,0.3790
mp-1199992,1517,0,0,0,2.3912,0.0000
mp-1194050,666,2,1,0,0.0000,0.0769
mp-1196966,574,1,1,1,1.5094,0.5758
mp-557904,213,1,1,1,1.5584,0.1303
mp-1204740,1362,1,1,1,1.4780,0.1399
mp-1202298,352,0,0,1,0.0626,0.6025
mp-28103,611,1,1,0,0.4958,0.0137
mp-23575,946,1,1,0,1.9559,0.0000
mp-12620,875,0,0,0,0.9158,0.0000
mp-1235788,1693,1,1,0,0.2706,0.0361
mp-558099,756,1,1,0,1.6588,0.0141
mp-1199018,158,1,1,0,2.1491,0.0499
mp-554285,155,1,1,0,4.9473,0.0008
mp-1191332,85,1,1,0,0.3033,0.0000
mp-554063,1004,1,1,0,4.4293,0.0000
mp-556541,315,1,1,0,1.5525,0.0000
mp-1224731,236,1,1,1,1.5214,0.1000
mp-29857,1188,1,1,0,1.0710,0.0276
mp-29419,1508,1,1,0,1.2626,0.0000
mp-2239851,577,1,1,1,0.7640,0.2111
mp-1194909,1095,1,1,0,1.1220,0.0000
mp-17676,88,0,0,0,2.0801,0.0000
mp-555121,267,1,1,0,3.5869,0.0517
mp-1197501,1225,1,1,0,3.1938,0.0046
mp-31077,1750,1,1,0,1.6844,0.0000
mp-567478,1212,1,1,0,0.6252,0.0077
mp-2355707,1278,0,0,0,0.1055,0.0000
mp-624000,1581,1,1,1,0.2049,0.1334
mp-560005,408,1,1,0,1.8577,0.0000
mp-572807,1043,1,1,0,0.0162,0.0000
mp-942700,70,1,1,0,4.2066,0.0015
mp-559978,289,1,1,1,1.1666,0.2436
mp-1197762,1553,1,1,0,3.6276,0.0000
mp-680183,1386,1,1,0,2.1603,0.0081
mp-683684,1092,1,1,0,1.0025,0.0643
mp-1179755,857,0,0,1,0.3027,0.1588
mp-569467,1447,0,0,0,0.2316,0.0004
mp-28211,616,1,1,0,1.8369,0.0000
mp-556169,900,1,1,0,4.2667,0.0237
mp-29116,1324,1,1,0,0.5727,0.0103
mp-558504,1440,1,1,0,3.7930,0.0033
mp-561307,299,1,1,0,2.7618,0.0000
mp-558490,1011,1,1,0,4.0860,0.0000
mp-1204730,1307,1,1,1,0.6483,0.5245
mp-1198863,388,0,0,0,1.8038,0.0055
mp-27527,1714,2,1,0,0.0000,0.0000
mp-1218416,152,2,1,0,0.0000,0.0088
mp-1207211,824,1,1,1,1.5577,0.5770
mp-554732,112,1,1,0,4.6867,0.0000
mp-1205478,962,0,0,0,1.4680,0.0000
mp-560054,647,1,1,1,2.7179,0.4012
mp-557570,1350,1,1,0,3.0984,0.0000
mp-583476,873,1,1,0,0.4354,0.0000
mp-28608,1716,1,1,0,1.2591,0.0000
mp-1944812,1237,2,1,0,0.0000,0.0385
mp-581171,1624,1,1,0,2.2652,0.0085
mp-950995,818,0,0,0,2.5333,0.0021
mp-1192196,964,0,0,0,1.1988,0.0250
mp-1219578,52,0,0,0,5.1068,0.0000
mp-27475,476,1,1,0,1.9734,0.0011
mp-1147581,400,2,1,0,0.0000,0.0479
mp-558745,353,1,1,0,0.1333,0.0000
mp-559963,498,0,0,0,2.1196,0.0401
mp-559521,316,1,1,0,1.5805,0.0000
mp-669364,862,1,1,0,2.4339,0.0000
mp-570431,1715,1,1,1,1.0025,0.1757
mp-1048591,982,1,1,1,0.4265,0.1932
mp-674324,757,1,1,1,2.0136,0.1110
mp-1203568,403,1,1,0,1.8109,0.0000
mp-1205361,1740,0,0,0,1.0601,0.0613
mp-559355,330,1,1,0,1.5138,0.0042
mp-1229204,435,0,0,0,0.8687,0.0070
mp-1014204,390,0,0,0,0.8334,0.0387
mp-560637,499,1,1,1,2.3285,0.1738
mp-1219479,863,1,1,0,1.3967,0.0043
mp-1223822,43,1,1,0,4.9511,0.0102
mp-1207695,777,1,1,1,1.1277,0.3465
mp-2767093,1491,1,1,0,0.4888,0.0000
mp-1018752,1398,0,0,0,0.6571,0.0026
mp-559237,668,0,0,0,2.6640,0.0000
mp-27830,1132,1,1,0,2.7509,0.0000
mp-1213133,664,1,1,0,1.2396,0.0945
mp-1223756,1612,2,1,1,0.0000,0.1331
mp-1196951,1623,1,1,0,1.2014,0.0000
mp-1204862,159,0,0,1,2.4483,0.1546
mp-559971,109,1,1,0,5.9008,0.0956
mp-676712,975,1,1,0,1.5368,0.0000
mp-1203978,1166,1,1,1,1.5329,0.1222
mp-612946,1354,1,1,1,3.9669,0.1073
mp-1091416,1337,0,0,0,1.5171,0.0181
mp-1235050,1110,2,1,0,0.0000,0.0473
mp-542131,1659,1,1,0,0.0940,0.0724
mp-1181832,800,2,1,1,0.0000,0.1063
mp-555814,1636,0,0,0,0.0091,0.0238
mp-1101793,888,1,1,0,3.8843,0.0000
mp-1045114,1022,1,1,1,1.3073,0.3908
mp-1217453,1627,1,1,0,1.9230,0.0000
mp-1225999,1068,1,1,0,2.2057,0.0141
mp-555650,1006,1,1,0,4.2031,0.0000
mp-699535,587,1,1,1,1.8759,0.1640
mp-22975,1414,1,1,0,2.6398,0.0000
mp-1369435,171,2,1,0,0.0000,0.0687
mp-950214,1432,0,0,0,3.4748,0.0050
mp-27852,1453,1,1,0,1.9134,0.0000
mp-1234934,1689,2,1,0,0.0000,0.0822
mp-1206470,1,2,1,1,0.0000,1.7500
mp-1235086,90,1,1,1,0.2739,0.1839
mp-676501,698,1,1,0,3.4126,0.0108
mp-648469,615,1,1,0,1.8468,0.0720
mp-559716,543,1,1,1,0.4905,0.1911
mp-738646,1426,2,1,1,0.0000,0.4997
mp-556194,930,0,0,0,0.1201,0.0106
mp-1246700,203,0,0,1,3.2989,0.4363
mp-1040451,376,1,1,0,2.3936,0.0353
mp-567731,1231,1,1,0,1.2470,0.0000
mp-679967,1235,1,1,0,1.2212,0.0035
mp-29057,749,0,0,0,0.7444,0.0000
mp-1218418,1062,1,1,0,4.2893,0.0000
mp-568916,1521,0,0,0,1.9503,0.0000
mp-1208299,629,1,1,0,2.9277,0.0000
mp-554511,590,1,1,0,1.5236,0.0157
mp-647878,570,1,1,1,1.7915,0.2878
mp-17921,920,1,1,0,4.5144,0.0000
mp-622195,36,0,0,0,5.1645,0.0000
mp-23505,1670,1,1,0,1.9579,0.0232
mp-1188137,691,2,1,1,0.0000,0.3000
mp-679630,157,1,1,1,3.8160,0.5561
mp-557272,486,1,1,1,1.0462,0.1192
mp-572763,533,1,1,0,2.1596,0.0072
mp-556726,618,1,1,0,0.7012,0.0384
mp-9195,894,0,0,0,1.4265,0.0000
mp-683899,1229,1,1,0,1.5045,0.0000
mp-27361,1048,1,1,0,0.9934,0.0000
mp-560450,254,0,0,0,3.5694,0.0853
mp-973217,799,1,1,0,1.5064,0.0200
mp-1208574,871,0,0,0,1.0721,0.0000
mp-1105647,1561,1,1,0,1.1251,0.0000
mp-556728,530,1,1,0,2.3564,0.0000
mp-1202980,1525,1,1,0,3.1640,0.0000
mp-979414,478,1,1,0,1.9830,0.0044
mp-1193756,1570,1,1,0,1.4044,0.0477
mp-1181100,441,1,1,1,0.4761,0.4272
mp-1173441,1245,1,1,0,1.7270,0.0000
mp-557029,345,1,1,1,1.5036,0.4396
mp-866812,575,1,1,0,0.1830,0.0000
mp-1203106,1585,0,0,0,1.4002,0.0000
mp-556154,220,1,1,1,2.5393,0.3600
mp-1198672,494,1,1,0,1.4276,0.0000
mp-1181321,510,2,1,1,0.0000,0.9707
mp-1195190,967,2,1,1,0.0000,0.7926
mp-29568,594,1,1,0,1.8602,0.0000
mp-1229171,677,1,1,0,0.5861,0.0811
mp-554882,1481,1,1,0,0.6082,0.0000
mp-557605,832,1,1,0,1.6317,0.0201
mp-22963,1665,1,1,0,2.3360,0.0000
mp-1048592,1020,1,1,1,1.0973,0.3969
mp-769377,123,0,0,0,1.8907,0.0584
mp-1210046,302,1,1,0,2.6929,0.0262
mp-1200983,489,0,0,0,2.0921,0.0000
mp-557746,1063,0,0,0,4.1240,0.0000
mp-1197784,161,1,1,0,2.9405,0.0000
mp-554096,709,0,0,0,2.3372,0.0520
mp-1208978,928,2,1,1,0.0000,1.3361
mp-1195764,1388,2,1,0,0.0000,0.0420
mp-561160,544,1,1,0,1.1910,0.0002
mp-1200181,844,1,1,0,2.0858,0.0000
mp-23086,1002,1,1,0,4.3487,0.0000
mp-646605,1505,1,1,0,3.1308,0.0000
mp-555217,957,1,1,0,3.7411,0.0000
mp-23066,867,0,0,0,1.8469,0.0257
mp-566296,492,0,0,1,1.6015,0.2596
mp-1209284,1646,2,1,0,0.0000,0.0068
mp-1197248,763,2,1,1,0.0000,0.7045
mp-1203080,141,0,0,0,5.7847,0.0000
mp-643203,1127,2,1,0,0.0000,0.0089
mp-23587,1003,1,1,0,4.3572,0.0000
mp-558984,1352,1,1,0,3.7146,0.0000
mp-1193732,1480,1,1,0,1.4221,0.0043
mp-557035,37,1,1,0,5.2302,0.0020
mp-1211928,365,2,1,1,0.0000,0.2466
mp-15380,955,0,0,0,1.9538,0.0000
mp-18626,204,2,1,0,0.0000,0.0000
mp-1180384,758,1,1,1,0.1464,0.2742
mp-1193128,1621,0,0,0,2.5124,0.0000
mp-558538,904,1,1,0,4.2961,0.0009
mp-1194982,117,0,0,0,2.5691,0.0000
mp-505260,1766,1,1,0,1.1881,0.0480
mp-505357,1289,0,0,0,1.6754,0.0000
mp-560042,190,1,1,1,1.5036,0.1717
mp-669328,1660,1,1,1,1.2721,0.1605
mp-554903,1005,1,1,0,4.3868,0.0000
mp-560324,374,1,1,0,2.4564,0.0000
mp-1048247,1033,1,1,1,0.5799,0.4419
mp-27617,878,2,1,0,0.0000,0.0000
mp-1226394,1207,2,1,0,0.0000,0.0614
mp-6368,56,1,1,0,4.4107,0.0144
mp-568392,1649,1,1,0,0.8722,0.0000
mp-1173025,787,1,1,0,0.3398,0.0867
mp-1222350,57,1,1,0,5.9657,0.0112
mp-1225472,512,1,1,0,2.9482,0.0000
mp-1198762,996,0,0,0,3.3798,0.0000
mp-1190551,127,0,0,0,2.0527,0.0049
mp-28691,1713,1,1,0,0.5627,0.0000
mp-769603,126,1,1,0,1.2039,0.0479
mp-1218343,1168,0,0,0,3.8330,0.0000
mp-29144,1366,1,1,0,4.5077,0.0000
mp-2228593,1377,1,1,1,1.5250,0.1971
mp-1214996,212,1,1,1,1.5211,0.1652
mp-630927,1252,1,1,0,1.9784,0.0528
mp-622294,710,1,1,0,2.2960,0.0917
mp-555641,1527,1,1,0,1.1900,0.0078
mp-669434,1723,2,1,1,0.0000,0.1318
mp-1229116,648,1,1,0,0.3987,0.0637
mp-1224043,672,0,0,0,0.9666,0.0085
mp-1080544,774,2,1,1,0.0000,0.5026
mp-30934,847,1,1,0,2.0753,0.0000
mp-676430,860,2,1,1,0.0000,0.1168
mp-1224197,697,1,1,1,0.8789,0.5993
mp-1234385,1106,1,1,1,0.2998,0.1084
mp-1205371,323,1,1,0,2.8257,0.0130
mp-1212273,627,1,1,1,0.0220,0.3346
mp-1048225,994,1,1,1,0.7315,0.2915
mp-1202969,1271,0,0,0,0.9837,0.0000
mp-29231,635,2,1,0,0.0000,0.0280
mp-662919,933,0,0,1,1.4471,0.1970
mp-557049,344,1,1,0,1.6373,0.0075
mp-676121,766,1,1,0,0.3739,0.0739
mp-556831,547,1,1,1,2.2488,0.1734
mp-578882,850,0,0,0,1.9425,0.0273
mp-1209710,608,0,0,0,2.1879,0.0150
mp-1080650,31,0,0,0,1.6223,0.0040
mp-569939,983,1,1,0,0.5500,0.0041
mp-1235262,1554,1,1,0,0.1826,0.0646
mp-1194941,1121,1,1,0,2.1050,0.0000
mp-558026,903,1,1,0,1.4501,0.0000
mp-555493,617,1,1,0,0.3737,0.0728
mp-1195865,1523,1,1,0,1.4548,0.0000
mp-560333,1684,1,1,0,1.0323,0.0020
mp-1212434,1139,0,0,0,1.0147,0.0000
